frame,timestamp,green_x,green_y,red_x,red_y
466,29566204508907,252.714,211.143,0,0
467,29566236963204,248.455,214.545,0,0
468,29566266801066,243.889,218.444,253,254
469,29566282854159,244,219.5,252.333,255.333
470,29566299667815,240.714,221.143,251.5,256.5
471,29566330218801,240,223.5,250.5,257.5
472,29566360506294,236,226.6,249,260
473,29566393872192,233.333,228.667,249,261.5
474,29566423266876,232,232,248.667,263.333
475,29566454761620,230.429,232.857,248.667,263.667
476,29566485567648,229.333,234.667,0,0
477,29566518057396,228.083,236.417,250,265
478,29566548902277,227.8,238.2,251.333,266.333
479,29566579283568,227.667,238.667,251.667,266.333
480,29566610429607,230,239.5,253.5,266
481,29566643285556,229.5,240.5,256.5,265.5
482,29566674364014,231.2,240.8,259.333,264.667
483,29566704991275,234,241.5,260.5,264
484,29566737704799,235.667,241.667,264,262.75
485,29566766534265,237.5,240.5,268,261
486,29566783565352,238.75,240.125,269.5,260
487,29566798631298,242,240,272.5,259
488,29566817427726,243.2,238.8,274,257.75
489,29566846417221,244.6,238.3,276.333,256.667
490,29566877779260,248.917,236.667,280.5,254.5
491,29566909141272,253.333,234.667,285.5,251.5
492,29566939070340,257.667,232.333,290.5,248.5
493,29566969884468,262,231.5,292.8,247.4
494,29567001770307,265.333,228.667,298,244
495,29567032206948,272,225.5,303.5,240.5
496,29567064729015,275.667,222.333,308.5,237.5
497,29567080124442,278.286,220.5,311,235.75
498,29567095994907,280.5,218.9,313.333,234.333
499,29567112189912,284,216.833,316.333,232.333
500,29567142046647,288,215,319,230.5
501,29567157652512,290,213.5,321.667,228.667
502,29567173349934,0,0,324.5,227
503,29567188557009,293,209,326.5,225.5
504,29567204599113,298,207.5,329.333,223.667
505,29567219647212,300,206,331.667,221.667
506,29567236182795,301,203,334.333,220.333
507,29567253257595,306,201.5,336.5,218.5
508,29567283233130,305,200,339.2,216.6
509,29567313968526,314,195.5,344,213.25
510,29567329866963,316,193.5,346.2,211.6
511,29567345894136,318,192.5,348.333,210.333
512,29567360690109,0,0,350.5,208.5
513,29567391946497,324,187,352.667,206.667
514,29567423174535,328,183.5,356.5,203.5
515,29567440727181,330,181.5,358.333,202.333
516,29567470705092,334,178,362.333,199.333
517,29567485632501,336,176,363.5,197.5
518,29567503381707,338,173.5,365.5,196.5
519,29567533588821,340,171.5,366.5,195
520,29567549676960,342,169.5,367.5,193.5
521,29567579028093,343.667,166.556,370,191.5
522,29567596178952,345.333,164.667,371,190.5
523,29567610760896,346.625,163.25,371.5,189.5
