Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-29 19:45:48
frame,cam_timestamp,sys_timestamp, green_x,green_y,red_x,red_y
180,30194217261,720774733521917,304.667,211.81,320.667,179.667
181,30214225989,720774753573872,304.667,211.81,320.667,179.667
182,30234236445,720774781479622,304.579,212.105,320.667,179.667
183,30254246037,720774795731199,304.529,212.353,320.667,179.667
184,30274259139,720774813576325,304.611,212.222,320.667,179.667
185,30294270189,720774833702706,304.611,212.222,320.667,179.667
186,30314278836,720774858286377,304.611,212.5,320.667,179.667
187,30334289319,720774873968872,304.632,212.368,320.5,179.5
188,30354298344,720774893728256,304.7,212.2,320.5,179.5
189,30374309016,720774913624801,304.7,212.2,320.5,179.5
190,30394321848,720774937761631,304.611,212.5,320.5,179.5
191,30414332628,720774953599536,304.7,212.2,320.667,179.333
192,30434341491,720774973786371,304.737,212.474,320.5,179
193,30454350408,720774999682049,304.75,212.3,320.5,179
194,30474361242,720775014403280,304.857,212.286,320.5,179
195,30494374479,720775033684456,304.611,212.222,320.5,179
196,30514385502,720775053788025,304.737,212.263,320.5,179
197,30534394176,720775076608855,304.947,212.316,320,178.5
198,30554404902,720775093782436,305.118,212.412,320,178.5
199,30574417491,720775113745993,304.85,212.25,320,178.5
200,30594424707,720775139236463,305.05,212.25,320,178.5
201,30614434245,720775155851136,304.737,212.263,320,178.5
202,30634447077,720775173699398,304.952,212.19,320,178.5
203,30654454266,720775193826065,304.95,212.3,319.667,178.667
204,30674466855,720775218925015,304.611,212.222,319.5,178.5
205,30694477878,720775234124453,304.6,211.95,319.5,178.5
206,30714487416,720775253813404,304.65,211.95,319.333,178.333
207,30734498466,720775281007402,304.556,211.722,319.5,178
208,30754511244,720775296171767,304.688,211.188,319,178
209,30774521970,720775313783063,304.688,211.188,0,0
210,30794530428,720775333868382,304.813,211.313,319,177
211,30814541505,720775357827559,304.533,211.333,319,177
212,30834555147,720775374104606,304.706,211,319,177.5
213,30854568303,720775393848307,304.667,210.889,319,177.5
214,30874579596,720775413856634,304.765,210.765,319,177.5
215,30894588297,720775436287084,304.5,211.188,318.667,177.667
216,30914598753,720775453943436,304.4,210.867,318.5,177.5
217,30934612476,720775473920395,304.5,210.611,318.5,177.5
218,30954623769,720775493927296,304.563,210.313,318.333,177.333
219,30974632443,720775514650796,304.444,210.111,318.333,177.333
220,30994643142,720775533947941,304.25,210.688,318.5,177
221,31014655758,720775554072612,304.25,210.688,318.5,177
222,31034668887,720775576663035,303.786,210.5,318,176.5
223,31054679559,720775593988605,304.235,210.353,318,176.5
224,31074688260,720775613962142,304,210.4,318,176.5
225,31094699256,720775633999269,303.857,210.429,318,176.5
226,31114712709,720775655540315,303.769,210.308,318,176.5
227,31134723678,720775674063544,303.769,210.308,318,176.5
228,31154732406,720775694040503,303.6,210.2,317.667,176.667
229,31174742862,720775717679164,303.2,210.2,317.667,176.667
230,31194756018,720775734044039,303.278,210.167,317.5,176.5
231,31214768796,720775754094854,303.059,209.941,317.5,176.5
232,31234779522,720775780321885,303.167,209.944,317.5,176.5
233,31254792111,720775796496846,302.938,210,317.5,176.5
234,31274803458,720775814122115,302.938,210,317.5,176.5
235,31294812996,720775834100785,303,210.067,317.333,176.333
236,31314823641,720775854117096,303,210.286,317.333,176.333
237,31334832369,720775874374935,302.789,209.947,317.5,176
238,31354843149,720775894262641,302.611,209.944,317.333,176.333
239,31374851877,720775920418667,302.6,209.733,317.5,176
240,31394860524,720775936587069,302.688,209.188,317.5,176
241,31414871250,720775954196940,302.533,209.333,317.5,176
242,31434883839,720775974309634,302.611,209.222,317.5,176
243,31454894862,720775999056700,302.611,209.222,317,176
244,31474904400,720776015703026,302.533,209.067,317,176
245,31494915423,720776034259903,302.667,208.556,0,0
246,31514928228,720776054216331,302.55,208.65,317,176
247,31534939062,720776077451494,302.625,208.938,0,0
248,31554947709,720776107916243,302.467,208.867,0,0
249,31574958435,720776124614182,302.333,208.722,0,0
250,31594972104,720776139592909,302.333,208.722,0,0
251,31614985260,720776154981407,302.375,208.75,0,0
252,31634996526,720776174292240,302.267,208.8,0,0
253,31655005011,720776201848958,302.333,208.722,318,175
254,31675016034,720776218552885,302.111,208.833,318,175
255,31695029703,720776234382806,302.111,208.833,318,175
256,31715041347,720776254386855,302.111,208.833,317.5,175.5
257,31735055016,720776279880177,301.947,208.579,317.5,175.5
258,31755066039,720776295722359,301.947,208.579,317.5,175.5
259,31775074713,720776314385030,302.05,208.75,317.5,175.5
260,31795083414,720776342848547,302.278,208.778,317.5,175.5
261,31815093870,720776373612426,302,209,317.5,175.5
262,31835107053,720776390277571,302.28,208.52,317.5,175.5
263,31855117698,720776405529764,302.208,208.458,317.5,175.5
264,31875126426,720776420286069,302.385,208.308,317.5,175.5
265,31895136882,720776436949219,302.296,208.296,318,175
266,31915146474,720776454432195,302.286,208.429,318,175
267,31935157146,720776474446225,302.5,208.409,318,175
268,31955169924,720776499079228,302.455,208.409,318,175
269,31975183080,720776515742092,302.269,208.654,318,175.5
270,31995193887,720776534583271,302.167,208.5,318,175.5
271,32015202912,720776561153346,302.423,208.769,318,176
272,32035214178,720776577006079,302.423,208.769,318.333,176.333
