frame,timestamp,green_x,green_y,red_x,red_y
646,28335155486886,272.182,384.455,268,419.5
647,28335187934244,274.818,380.545,270,416
648,28335218284026,277.333,376.444,272.333,411.333
649,28335249095751,280,374,273.5,408.5
650,28335265281819,280.545,370.364,275,405.5
651,28335279629916,281.2,368.8,276.333,402.333
652,28335296123568,283.8,364.2,277.333,400.333
653,28335311598159,285.5,362.5,278.667,396.667
654,28335326682330,286.818,358.545,280,394
655,28335359204073,289.75,353.5,282.4,387.8
656,28335376358307,290.706,349.588,283.667,384.667
657,28335405070026,292.385,348.385,284.667,382.667
658,28335436410492,298,344,286.5,378.5
659,28335452379291,296.4,342.133,287.5,376.5
660,28335467544705,297.867,340.867,288.333,374.333
661,28335483580437,298.214,338.929,289,372.5
662,28335499586496,300.125,337.125,290,371
663,28335514448565,299.867,336.4,290.667,369.667
664,28335529923021,300.5,334.714,291,368.5
665,28335565749942,302.333,333.333,0,0
666,28335592560159,301.091,330.909,291.5,365
667,28335623848434,302.154,328.385,291.5,362.5
668,28335655187874,301.5,328.6,291,362.5
669,28335673197144,302,327.5,290,361.5
670,28335688962309,299.833,326.5,289,362
671,28335703708575,300,327.5,288,361.5
672,28335718768797,297,327,286.5,361.5
673,28335733991046,298,327.5,285,362
674,28335753845469,294.714,328.643,283.667,362.667
675,28335780652797,294,329.5,282.333,363.333
676,28335810970125,289.1,332.7,278.667,366.667
677,28335843569250,285,336.7,274.5,371
678,28335874551858,281.111,340.556,271.5,375.5
679,28335892142844,279.8,342.2,269.667,377.667
680,28335907069011,277.8,344.2,268,379.5
681,28335936776895,276,346.857,266.5,381.5
682,28335968262567,272.5,350.5,263.5,386
683,28335999598605,269.667,354.556,261,389
684,28336034421909,267,360,258.667,392.667
685,28336062180312,266,362,257.5,394.5
686,28336093058592,264,361,255.333,398
687,28336124345598,261.5,366.5,253,402
688,28336157043975,259.667,370.556,252,404.5
689,28336186592829,259.75,372.5,251.333,406.333
690,28336203310743,257,373.5,250.333,408.333
691,28336218770592,257.667,374.667,249,410
692,28336232788020,256.5,376.5,249,411.5
693,28336249558854,256,380,248,412.5
694,28336264848441,256,379.5,247.333,414.333
695,28336279942224,254.333,380.5,246.667,415.667
696,28336296669075,253.3,382.3,246,416.5
697,28336311188190,254,383.5,245,418
698,28336342835592,251.9,384.3,245,419.5
699,28336373891856,251.167,386.167,244,420.5
700,28336405670721,249,387.5,243,421.5
701,28336436269335,0,0,242.333,422.333
702,28336467945924,248.417,388.25,242,423
703,28336499010396,247.333,388.444,240.333,423.333
704,28336515561153,247.333,388.167,0,0
705,28336530743604,246.455,388.364,240,423
706,28336547472048,246,388,238.5,423
707,28336560768333,245.125,387.75,238,422.5
708,28336592666700,246,387.5,237.5,422.5
709,28336623757011,243.75,386.75,236.5,421.5
710,28336655525913,243.8,384.2,235.5,420
711,28336687026867,242.7,384.3,235,418.5
712,28336717920861,242.286,381.857,234.333,416.667
713,28336733670852,242.182,380.455,234,415.5
714,28336748503896,241,379.5,234,414.5
715,28336764162114,241.5,378.5,0,0
716,28336780511343,242,380,233.5,412.5
717,28336796658396,241.5,376.5,233,411
718,28336812514524,240.455,376.182,232.5,411
719,28336842630459,239,375.5,231.5,410.5
720,28336875362316,238.125,374,230,410
721,28336906124712,235,374,227.667,408.333
722,28336922219331,234.5,372.714,226.5,407.5
723,28336937363280,233.5,372.5,225,407.5
724,28336952675439,231.8,372.2,223,407
725,28336983750441,232,371.5,221.667,406.667
726,28337015372544,227.5,370.5,218.5,405.5
727,28337045806458,226,369.5,215.5,404.5
728,28337078000043,224,369.5,214,404.5
729,28337108329116,219.667,367.833,210.667,403.333
730,28337125293891,217.75,367,209.5,402.5
731,28337140822833,216.6,366.6,207.5,402
732,28337156343243,214.857,366.143,206.333,401.333
733,28337170360347,213,363,205,400.5
734,28337186811096,211.667,364.167,203.5,399
735,28337202378810,210.714,363.143,201.667,398.333
736,28337219859960,209.5,362.5,200.5,397.5
737,28337249007513,207,362,199,396.5
738,28337281493076,205.667,360,196,394.5
739,28337312434509,204,357.5,193,392.5
740,28337343314517,201.5,356.5,192,392.5
741,28337374851975,198.571,355.143,189.333,390.667
742,28337390827200,198,355.5,188,390.5
743,28337406767892,195.667,354.556,187,389.5
744,28337421521664,194.571,353.143,185.5,388.5
745,28337437721583,193.5,352.5,184.5,388
746,28337453861940,192,354,183,387.5
747,28337468775849,190.714,351.143,181.5,386.5
748,28337482913157,189.333,350.667,180.333,385.667
749,28337514538095,187.429,350,178.667,385.333
750,28337545797642,184.455,348.727,175.5,384
751,28337577188166,182.167,348.5,173.333,383.333
752,28337594483421,180.429,347.143,171.5,383
753,28337609815614,180,347.5,169.5,382.5
754,28337640049161,174.231,346.385,165,381.5
755,28337654631159,171.5,346.5,162.667,381.333
756,28337671177839,169.8,346.2,160.667,380.667
757,28337702155695,168,345,158.5,380.5
758,28337733598410,162.667,345,153.5,380.5
759,28337766087672,158,345.5,147.5,380.5
760,28337796707427,152,344.5,142.5,380.5
761,28337826731049,148.5,345.333,139.667,380.667
762,28337857979310,142.5,346.333,134.333,381.333
763,28337889485448,138,348,128.5,382
764,28337920904268,132.667,347,123.5,382.5
765,28337951914335,126.917,348.667,118.5,383.5
766,28337969803806,125.667,349.667,115.5,384.5
767,28338000194412,121,349,113.5,384.5
768,28338016974642,119.5,350.5,110.5,385.5
769,28338047204166,116,351.5,105.5,386.5
770,28338077301390,109.333,352.167,100.333,387.333
771,28338107726286,106.615,352.538,98,387.5
772,28338139434951,102,354,92.5,388.5
773,28338155679582,100,353.5,90,389
774,28338172056837,96.8,353.2,87.5,389
775,28338186894579,93.5,354.5,84.5,389.5
776,28338202154466,91.2,354.2,82.5,389.5
777,28338222347037,89.5,353,80.3333,389.333
778,28338249419748,0,0,77.5,389
779,28338280839540,84.5,352.667,72.6667,387.667
780,28338312176820,82,351.5,68.5,386
781,28338343227225,78.6364,348.364,65,383.5
782,28338358815891,78.3,346.9,62.6667,381.333
783,28338375789198,77.6667,344.667,61,378.5
784,28338405203025,77.5,342.5,59.25,376.25
785,28338422459157,76.75,340,57.5,373.5
786,28338452520957,76,335.5,55,368.5
787,28338483800511,74.7143,333.143,53.6667,365.333
788,28338498692928,74.3,330.3,52.5,362
789,28338515264232,73,327.5,51.3333,358.667
790,28338531266430,73.5,324.5,50,355.5
791,28338546568221,73,324,48.6667,352.333
792,28338562357281,73.8,318.2,47.6,348.8
793,28338578384508,73,318,47,345
794,28338593488200,73.5,312.5,46,341
795,28338608894238,74,308.5,45.75,337
796,28338624176292,74,308,45,333
797,28338655633533,74.3846,302.615,45,329.5
798,28338671295801,74.7,298.7,44.5,325.5
799,28338687471204,75,296.4,44,322.5
800,28338717751191,75.5,290.5,43.6,316.2
801,28338733137249,75,290,43.5,312.5
802,28338748946019,76,284.5,43,309.5
803,28338780182994,75.5,282.5,42.75,306
804,28338812084898,76.0833,276.667,42.5,299.5
805,28338842126880,76.5833,270.75,42.3333,292.333
806,28338873780114,77.8,266.2,42.4,288.8
807,28338904819854,77.6667,260.667,42.5,281.5
808,28338936252633,78.4545,254.364,42.5,274
809,28338953752548,79,250.545,42.6,270.2
810,28338967627524,79.8,246.2,42.75,267
811,28338983234766,79.625,244.75,43,263
812,28338999686136,79.5,240.5,43,259.5
813,28339015525659,80.2857,237.857,43.5,256
814,28339045493877,81.3333,234.333,43.5,252.5
815,28339077504186,81.6667,228.667,43.75,246
816,28339108001172,82.7692,222.538,44.6,239.2
817,28339139551725,83.2,220.8,44.6667,235.667
818,28339155642753,84.4615,217,45.5,232.5
819,28339172144748,84.9091,214.545,46,229.5
820,28339188041538,87,212,46.5,226.5
821,28339204003263,86.8182,208.545,47.5,223
822,28339220283507,87.2,206.8,48.5,220
823,28339235987544,90,202.875,49.6667,216.667
824,28339251793155,90.8,200.8,51.4,212.8
825,28339267151835,93,196.5,53.5,209
826,28339281681750,96,194.5,55,205.667
827,28339313247558,97.5,190.5,57.3333,202
828,28339343279469,101.889,184.444,61.5,194
829,28339373730744,108,177.5,66.2,186.2
830,28339406039862,109,175,68.6667,182.667
831,28339437527019,114.818,166.545,74.25,173.75
832,28339468978671,120.182,160.455,79.3333,166.333
833,28339499114208,126.909,152.364,84.5,158.5
834,28339531211646,128.286,150.143,87.6,154.2
835,28339561491363,134.7,142.7,92.8,146.8
836,28339577498907,136.5,141,95.6667,143
837,28339592647149,140,136.333,97.6667,139.667
838,28339608941541,141.2,134.8,100.167,136
839,28339623967311,144.2,130.8,102,132.5
840,28339655761026,146,128.5,104.5,129.5
841,28339672664727,147.625,126.75,106,126.5
842,28339688091852,0,0,108,123.5
843,28339703875485,152,122.5,109.667,120.667
844,28339718759667,152.571,119.857,111.5,118.5
845,28339733818296,156,117.5,112.8,116.4
846,28339748569665,156,115.4,114.333,114.333
847,28339764804603,157.667,114.556,116.333,112.333
848,28339780752936,158.769,112.769,117.5,110.5
849,28339797829329,162,111.5,119.5,108.5
850,28339813510416,162.429,110.286,121,107
851,28339843767291,163.333,108.667,122.5,105.5
852,28339873817670,165.333,106.333,126.5,101.5
853,28339905724461,170.917,102.667,130.5,97.5
854,28339939120221,173.5,100.7,132.8,95.4
855,28339968837339,178,97,137.5,91
856,28339998542388,184,94,141.5,86.5
857,28340031217842,186.5,90.1,146.5,82.5
858,28340062516701,188.846,88.5385,149,80.5
859,28340092953720,196,85.5,154.667,77.3333
860,28340108416566,196.4,85,157,76.25
861,28340124404994,199.5,84.4,159.5,75.5
862,28340155443438,202.769,84.3846,163.5,74.5
863,28340171768853,204.615,84.2308,165.5,74.5
864,28340187481341,205.667,84.3333,166.667,74.3333
865,28340217088839,207.5,84.5,168,73.75
866,28340248806846,212,83.5,172,73
867,28340280738882,213.5,84,174.5,72
868,28340312813289,215,83,176.5,71.5
869,28340343752940,218.583,82.0833,179.5,70.5
870,28340373169116,220.538,82.1538,182.5,69.5
871,28340391858246,221.5,81,183.333,69.6667
872,28340406297846,224,81.5,184.5,69
873,28340421009741,223.5,82.5,185.5,68.5
874,28340436351627,224.455,81,186.5,68
875,28340468678403,225.667,80.3333,187.5,67.5
876,28340498672730,227.5,80.5,188.667,66.6667
877,28340514493191,227.667,78.6667,189,66
878,28340530287705,230,77.5,190.5,65
879,28340561929356,229.667,76.6667,191,64
880,28340592971661,232.4,74.1,193.667,61.3333
881,28340624278053,236,71.5,196,58.75
882,28340656563195,236.545,68.8182,198,56
883,28340686122120,238,68,198.667,54.6667
884,28340718336333,238.571,65.8571,199.667,52.3333
885,28340749807344,240,64,200.667,50.3333
886,28340780864229,239.5,62.5,201.5,48.5
887,28340811872001,240.5,59.6667,201.667,46.3333
888,28340842881204,240.75,58.375,202.5,45.5
889,28340873957799,240.333,55.8333,201,44.75
890,28340905686903,239.75,54.4167,199.5,44.5
891,28340937687789,238.5,53.6667,198.5,45
892,28340967255867,238.583,52.9167,198,45.3333
893,28340999532315,237,53,196.5,47
894,28341015544125,238,53.5,195,48
895,28341047117493,233,52,192,51.25
896,28341077806530,231.909,54.3636,190.333,53.3333
897,28341109293120,227,56,187.5,56.5
898,28341140155443,226.667,57.4444,184.5,60
899,28341171667521,222.714,59.8571,181,64.5
900,28341201759966,220.571,61.8571,179.333,66.6667
901,28341218443158,220.154,62.3846,178.667,67.6667
902,28341249282396,219.667,65.6667,177.5,70.5
903,28341280032804,217.167,67.8333,176.333,73.3333
904,28341311507244,216.714,70.5,175.5,75.5
905,28341342521766,216.714,71.8571,175.333,76.3333
906,28341358285203,216.583,72.9167,174.5,77.5
907,28341389632608,215.5,77,174,80.25
908,28341405581616,215.2,76.8,173,82
909,28341421334847,214.917,78.4167,173.5,83.5
910,28341436210659,214.769,80.7692,173.667,85.3333
911,28341452146140,214.6,82.6,173.5,87.5
912,28341469306152,214.636,84.5455,172.667,89.6667
913,28341483089949,0,0,172,92.5
914,28341499990437,212.636,90.6364,171.333,95.3333
915,28341532874385,212.385,92.3846,170.6,98.2
916,28341562102884,210.917,98.4167,169.5,104.5
917,28341579836187,210.286,101.857,169.5,106.5
918,28341592701633,210.357,104.286,168.75,110
919,28341608751567,210,110,168.5,113.5
920,28341624729303,208.833,110.667,167.5,116.5
921,28341655123203,208.3,114.3,166.667,119.667
922,28341686178792,206.556,120.444,165.5,126.5
923,28341718165125,206,123,164.5,131.5
924,28341749641482,205,130,164.5,134.5
925,28341780454422,204.571,132.5,163.667,139.667
926,28341812236203,203.667,138.667,162.5,144.5
927,28341842656860,204,141.5,161.667,148.667
928,28341877989681,0,0,161.333,154.333
929,28341905126436,202,148,160.5,156.5
930,28341936948582,200.714,151.143,160.333,161.333
931,28341967910373,199.667,154.667,159.5,166
932,28341999758412,199.667,156.333,159.5,168
933,28342031116968,200,160,159.5,172
934,28342061376732,199.667,162.667,160.333,174.667
935,28342093046328,198.571,163.857,160.333,178.333
936,28342123823709,198.556,163.889,160.5,179.5
937,28342155481155,198.6,164.7,160.333,182.333
938,28342187723475,198.375,165.75,162,184
939,28342218727035,198.625,167.25,161.5,185.5
940,28342234971315,197,167,161.667,186.667
941,28342248253830,197.5,168.5,161.5,187.5
942,28342280880414,198.5,168.667,162.5,188.5
943,28342311471576,200,169.5,163.333,190.333
944,28342343283867,198.571,171.857,163.5,192.5
945,28342373843250,198.556,172.222,164.5,193.5
946,28342405210635,199,174,165.5,195.5
947,28342423320588,200.571,173.857,166.333,195.333
948,28342438998030,202,174.5,166.5,195.5
949,28342454204322,202.714,173.143,167,196
950,28342469451141,204,173.5,168.5,195
951,28342484448939,203.5,172.5,168.667,194.667
952,28342499953284,203.667,172.556,168.667,193.667
953,28342514495268,204.143,170.857,169.667,192.667
954,28342531881297,204.667,170.5,169.5,191.5
955,28342561323096,205.5,170.5,170.333,190.333
956,28342593817947,205.75,166.75,170.667,187.667
957,28342627945866,206.286,165.571,170.333,186.333
958,28342655826984,205.75,164.417,170.333,185.333
959,28342672943661,206,164.5,170.333,184.333
960,28342688032611,204.833,162.667,169,184
961,28342703452500,204.4,162.4,168.667,182.667
962,28342718975286,202.556,162.222,167.5,182.5
963,28342733683590,201.375,162.375,166.333,182.333
964,28342749895902,200.714,161.857,165,182.25
965,28342765302750,199.5,163.5,163.5,182
966,28342780988400,200,162,162.5,181.5
967,28342795905414,198,161.5,160.5,181.5
968,28342828350315,195.667,160.667,159,181
969,28342858028877,193.667,160.556,157.5,180.5
970,28342890116676,192.714,159.857,156.667,179.667
971,28342920827772,192,158.5,155.5,178.5
972,28342953340578,192,158.5,155.5,177.5
973,28342983248586,192,156,156,175
974,28343013987789,192.417,154.75,155.5,174.5
975,28343031380460,192.6,154.3,156.333,173.333
976,28343061523719,194.429,152.5,158,170.5
977,28343095517853,196.7,150.5,159.333,168.333
978,28343124383877,200,149,162.333,165.333
979,28343156818815,204,145.5,165,162.5
980,28343186585829,204.357,144.286,166.333,161.333
981,28343218647519,207.5,142.625,169.8,158.4
982,28343248495857,212.714,139.143,174,154.5
983,28343265210261,214.583,138.083,176.333,153.333
984,28343280703482,216.615,136.769,178,151.333
985,28343295511767,220,135.5,179.333,150
986,28343330829144,220.231,134.231,181.5,148.5
987,28343359411479,224,133,185,145.667
988,28343391688602,227.5,128.5,188.333,142.333
989,28343420787366,228.727,128.091,190.667,140.667
990,28343437366824,230.714,126.643,192,139.333
991,28343468675106,234.636,124.636,195.5,137.5
992,28343484218898,236,126,196.5,136.5
993,28343501244612,236.545,123,198,135.333
994,28343531674503,240,122.5,200.667,133.667
995,28343565479961,242.333,120,204.25,131.5
996,28343592256563,244.538,118.385,205.5,130.5
997,28343623752360,247.667,116.556,208.5,128.5
998,28343639336220,249.167,115.167,210.333,127.333
999,28343654567541,250.714,114.143,212.2,125.6
1000,28343671008192,252.917,112.667,214,124.5
1001,28343688761205,254.4,111,216,122.5
1002,28343718766332,256.333,110,218,121
1003,28343734766019,258.6,108.3,220,119.5
1004,28343749219281,260.714,106.643,221.5,117.5
1005,28343765586411,262.4,105,223.333,116.333
1006,28343780098290,264.333,104,225.8,114.4
1007,28343796017436,268,103,228,112.5
1008,28343811037644,269.5,100.5,230,110.5
1009,28343842391934,271.75,98.5,232.5,109
1010,28343874477978,276,97,236.2,105.6
1011,28343905867611,279.333,92.6667,239.5,102.5
1012,28343937441546,280.455,91.1818,242,100.5
1013,28343967971067,284.5,88.2857,244.5,98
1014,28343998641960,290,85,248.5,95
1015,28344030302079,290.455,83.1818,251.333,92.3333
1016,28344062387772,294,81.5,252.5,91
1017,28344092210595,296,80.5,255.8,88.4
1018,28344111878286,297,80,257.667,86.6667
1019,28344141134109,300.714,75.1429,260.667,83.6667
1020,28344171448467,303,72.8182,263.5,81.5
1021,28344201882246,304.5,72,264.667,79.6667
1022,28344232647531,307.667,68.6667,267.5,77.5
1023,28344265052310,310,66.1818,269.5,75
1024,28344296338479,312,64.1818,271,73
1025,28344327725790,314,64.3333,273.5,72
1026,28344359156733,316.25,61.25,276.5,69.5
1027,28344390920073,319.667,58.6667,279.5,67.5
1028,28344428010864,322.286,57.1429,282.333,65.3333
1029,28344467419821,324.5,55.5,284.5,64
1030,28344499504326,326.643,54.2857,286.667,62.6667
1031,28344530732175,328.455,53,288.5,62
1032,28344562390566,328.357,52.2857,288.5,63
1033,28344594221892,327.667,52.5556,288.5,63.5
1034,28344625262712,328.833,52.1667,289.5,63.5
1035,28344657754998,329.5,52.5,290.667,64.6667
1036,28344687300585,327.333,52.3333,289.5,67.5
1037,28344702240576,326.5,52.6667,288.667,69.3333
1038,28344719974986,326,54,288.5,70.5
1039,28344750365970,325.375,54,288.333,72.3333
1040,28344781015398,324.5,55,288.667,75.6667
1041,28344812113404,324.636,56.1818,290.5,77.5
1042,28344843413019,326,58,292,78
1043,28344873418362,328.6,56,295.5,78
1044,28344889357245,330.273,54.9091,0,0
1045,28344905568963,332.4,54.4,299,77
1046,28344920520510,333.2,54.8,300.667,77.6667
1047,28344937295691,336,54.5,302.5,77.5
1048,28344952398843,336.444,52.8889,304.5,77
1049,28344967535502,338.917,52.6667,306.667,76.6667
1050,28344985108695,340.4,52.2,309,76.5
1051,28345014757503,342.889,51.5556,311.333,76.3333
1052,28345045670532,347.667,50.6667,316.333,75.3333
1053,28345077055413,352.6,50.1,321,74.5
1054,28345108697037,354.571,49.5714,323.5,74
1055,28345139890650,360,49.5,328,74
1056,28345171549554,363,48,332,73.75
1057,28345202386713,368.667,49,336.333,73.6667
1058,28345234051098,369.8,50.2,338,74.25
1059,28345266085599,372.25,51.25,341.333,75.3333
1060,28345296515679,375,50.5,344.5,76.5
1061,28345327771068,379.333,52.3333,348.333,77.3333
1062,28345343786928,380.4,52.8,350.333,77.6667
1063,28345374535554,384,53.5,351.5,78.5
1064,28345406197671,385.667,54.3333,355.5,80.5
1065,28345436583741,389.5,57,360,81.5
1066,28345468027752,393.5,56.6,363.5,82.5
1067,28345498800138,395.5,56.5,366,83
1068,28345515506874,397.667,58.3333,368.5,83.5
1069,28345531008681,400,59,370.5,83.5
1070,28345549409802,402.429,58.4286,372.5,84
1071,28345564031733,404.083,58.4167,374.5,84.5
1072,28345579425621,406.375,59.125,376.5,85
1073,28345608695187,409.5,60.4,379.5,86
1074,28345640576328,410.333,62,381.5,86.5
1075,28345672120833,413.667,62.6667,384,88.25
1076,28345703519781,416.417,64.3333,386.5,89.5
1077,28345719249144,418,65.2857,388.333,90.3333
1078,28345749520410,419,68,389.333,90.6667
1079,28345767282414,420.636,66.6364,390.5,91.5
1080,28345781816622,422,68,391.5,92.5
1081,28345797543798,422.583,68.3333,392.5,93.5
1082,28345812822126,423.333,70.3333,393.5,94.5
1083,28345827839553,424.375,69.75,395.333,95.3333
1084,28345847702481,425.5,70.5,396.5,96
1085,28345874699997,428,71.5,397.5,96.5
1086,28345904758530,429,73,0,0
1087,28345920266088,432,73.5,0,0
1088,28345936755555,431.25,74.4167,403,100
1089,28345953221451,432.4,74.7,403.667,100.333
1090,28345967512524,433.2,75.8,405,101
1091,28345983945642,434.9,76.3,406.333,101.667
1092,28345999546620,435.5,76.5,407.333,102.333
1093,28346014375317,436.714,77.1429,408.333,103.333
1094,28346030167185,437.333,78.3333,409.333,104.333
1095,28346064441930,438,79,410,106
1096,28346093067411,439.5,80.5,411.5,107.5
1097,28346109886332,439.25,81.5,412.5,108.5
1098,28346126330412,440.5,82.25,413.5,109.5
1099,28346143123116,441.333,82.8333,414,110.5
1100,28346171513508,441.333,84.3333,414.75,112
1101,28346187020823,442,86.5,415.5,114
1102,28346202124488,441.3,86.7,415,115
1103,28346219371953,441.5,88.5,416.333,117.333
1104,28346235231429,441,92,416.667,118.667
1105,28346250476358,442,92,417,120.5
1106,28346280890670,441.5,92.5,417.333,122.333
1107,28346310825597,440.5,96.25,417.5,126.5
1108,28346343764085,440,102,417.5,130.5
1109,28346359313709,439,101.5,418,132.5
1110,28346375946060,439.7,102.9,418,134
1111,28346391503082,439.333,104.667,418,136
1112,28346407416126,438.462,106.385,418,138.5
1113,28346436255312,437.5,108.5,417.667,140.667
1114,28346467966623,435.571,113,417,145.5
1115,28346500091223,436,115.5,416.75,149
1116,28346531808366,433.2,118.8,416.333,151.333
1117,28346561488953,431,124,415.5,156
1118,28346592742371,429.5,124.5,414.75,159
1119,28346625549882,427,130,414,163
1120,28346655381021,425,130.286,413.333,165.333
1121,28346687572527,424,133.5,411.5,170
1122,28346719006062,419.333,136.333,410,173
1123,28346748750639,415,140,408.333,177.333
1124,28346779752741,413,141.5,407.5,178.5
1125,28346812084134,411,144.5,405.5,182.5
1126,28346828353173,409.167,146.333,405,183.5
1127,28346845811184,410,147.5,404.5,185.5
1128,28346862455604,406.667,149,404,187
1129,28346889580398,404,152.111,402.5,190
1130,28346905568691,402.556,152.778,402,191.5
1131,28346920950537,401.2,154.8,401.333,192.333
1132,28346951421171,400.462,154.615,400.75,193
1133,28346968117944,399.333,156.556,400.5,194
1134,28346984779995,398.6,156.7,399.75,195
1135,28347000186708,397.333,158.667,399,196.5
1136,28347014941182,395,159.5,398.5,197.5
1137,28347034978935,394.417,160.333,397.5,198.5
1138,28347061694112,394,161,397,199.5
1139,28347092797977,0,0,395.5,201
1140,28347125724612,389.5,166.5,394,204.5
1141,28347154833555,388,169.5,392,207.5
1142,28347186254751,385.667,170.667,391,208.5
1143,28347218165835,383,176,389,212
1144,28347249757374,382,177.5,387.5,214.5
1145,28347280256061,378.462,180.615,385.333,218.333
1146,28347311350827,377.5,182.5,384.5,219.5
1147,28347342443379,375.167,186.5,382.667,222.667
1148,28347358268754,373,187.5,381.5,224.5
1149,28347374548566,373.667,190,381,226.5
1150,28347389751078,371.2,190.2,380.5,227.5
1151,28347404798313,370.769,192.538,379.5,229.5
1152,28347421376475,369.333,194.333,378.667,230.667
1153,28347438933927,368.75,196.375,377.5,232.5
1154,28347468310548,368,200,377,234
1155,28347486207120,366.714,199.143,376.25,236
1156,28347499321803,0,0,375.333,238.333
1157,28347514926966,364.714,203.143,374.5,239.5
1158,28347532250571,364,203.333,373.5,241.5
1159,28347562182528,362.462,206.615,372.75,243
1160,28347577464393,361.667,208.333,372,244.5
1161,28347592825638,360.385,210.385,371.333,246.333
1162,28347610355685,359.333,212.556,370.333,248.333
1163,28347626421846,358.308,213.923,369,250
1164,28347655142043,356.6,216.7,367.667,252.667
1165,28347672476691,355.333,218.667,367,254.5
1166,28347703824177,354.091,219.818,366,255.5
1167,28347734317653,352,222.4,364.333,258.333
1168,28347763836996,350.143,224.857,362.667,261.333
1169,28347781215438,349.8,226.2,361.5,262.5
1170,28347796588158,348.357,228.5,361,263.5
1171,28347812760267,347,227,360.333,264.667
1172,28347842554713,346.5,230.714,359,266
1173,28347858885528,346,234,358.667,267.333
1174,28347873867801,344.875,233,358,268
1175,28347890477904,344,236,357.25,269
1176,28347904871469,344,236,356.333,270.333
1177,28347920849367,342.357,236.5,355.5,271.5
1178,28347936405849,341.5,240,355,272.5
1179,28347953071815,342,239.5,354.333,274.333
1180,28347969199671,339.667,240.333,353,275.5
1181,28347999404274,339.5,242.5,352.667,277.333
1182,28348031413368,337.917,244.833,351.5,280
1183,28348061121117,336.3,248.3,350.333,282.667
1184,28348092887508,0,0,349.667,284.333
1185,28348124136525,334.462,252.385,349,286.5
1186,28348155387648,334,256,348,289.5
1187,28348186932423,332.25,258.417,347.5,293
1188,28348218276669,331.75,260.75,347,295
1189,28348248779757,330.308,264.385,346.5,298
1190,28348280018838,329,270,345.667,301.333
1191,28348311373992,328.167,270.5,345,304
1192,28348342047234,327.7,272.1,344.5,305.5
1193,28348373450745,327,275,344,308.5
1194,28348390220661,326.455,276.636,0,0
1195,28348406366364,325.7,278.7,344,312
1196,28348423633647,325.333,280.667,0,0
1197,28348438439178,324.667,282.5,343,315.5
1198,28348453081602,323.5,284.5,342.5,317
1199,28348467723486,323.375,286.75,342,318
1200,28348483436973,323,287,0,0
1201,28348500165309,321.667,288.333,0,0
1202,28348530436089,321.375,290.75,0,0
1203,28348561751742,319.333,292.667,338,325.5
1204,28348582146165,318.4,294.3,337,326.5
1205,28348607901735,317.889,294.556,336.333,327.667
1206,28348640460684,316.308,298.385,334.25,331
1207,28348671381381,314.286,301.857,332,334.5
1208,28348702732593,312.636,304.545,329.5,337.5
1209,28348734386637,311.333,306.667,328.5,339.5
1210,28348749381033,310,310,327,341
1211,28348780887252,307.5,310.5,324.333,344.333
1212,28348796244663,306.583,312.25,322.5,345.5
1213,28348810959771,306,312.167,320.5,347
1214,28348827459174,304.286,313.857,318.667,347.667
1215,28348842462939,303,316,316.5,348.5
1216,28348858872702,302.286,313.857,314.333,348.667
1217,28348889757030,301,316,312.5,349
1218,28348920709884,299.909,314.636,309,350.5
1219,28348939320336,300,315.5,307.333,351.333
1220,28348952722434,298,318,305,351.5
1221,28348968470994,297.333,316.556,303.333,352.333
1222,28348983595692,296.462,316.385,301.5,352.5
1223,28349000465886,295.5,316.5,299.5,352.5
1224,28349015864985,294.333,316.5,298,353
1225,28349045973468,294,318,295.5,353
1226,28349076978135,290.538,318.385,291.667,354.667
1227,28349092807317,290.333,319.667,289.667,355.667
1228,28349108148798,287.5,320.5,287.667,356.667
1229,28349124111360,288,321.5,285.667,357.667
1230,28349139864078,284.5,322.5,283.667,358.667
1231,28349172350829,284,323.5,281.667,359.667
1232,28349202435444,279,326,277,361.5
1233,28349234462250,276.5,326.5,273.5,362.5
1234,28349265465243,274.583,327.167,270.5,363.5
1235,28349296231230,271,330,266.333,363.667
1236,28349313963912,269.5,328.6,264,364.25
1237,28349342973414,266.462,328.615,259.5,364.5
1238,28349374937364,264,329.5,254.5,365.5
1239,28349404871832,261,328,252.5,365.5
1240,28349421521517,259,329,250.5,365
1241,28349436510648,258.444,328.778,248,364.5
1242,28349452904535,257.5,328.5,246,363.5
1243,28349467552683,255.667,328.556,243.5,363
1244,28349484562953,256,327.5,241.5,362.5
1245,28349502277113,252.857,326.857,239.333,361.333
1246,28349530297254,251.667,326.556,237.5,360.5
1247,28349562400362,248.667,324.5,233.5,358.5
1248,28349593055568,246.444,320.778,229.5,354.5
1249,28349609421375,246,319.5,227.667,352.333
1250,28349624232738,243.2,316.2,225.667,350.333
1251,28349640442593,242.6,314.7,224.25,348
1252,28349671041180,241.5,311,222.333,345.667
1253,28349703570078,239.8,308.8,219.4,340.2
1254,28349733908763,237.5,302.5,216.5,334
1255,28349764536213,236.75,300.375,215,330.5
1256,28349795902194,235.8,294.8,212.6,324.8
1257,28349827727985,234.286,287.857,210.6,317.8
1258,28349860302729,233.333,280.667,209,310
1259,28349889962391,233.2,276.2,208.4,306.2
1260,28349921048355,233.8,270.8,207,298.5
1261,28349952914538,233,266,206.5,291.5
1262,28349985952224,233.5,256.5,206,284.5
1263,28350014106042,234.333,252.556,205.6,280.2
