Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-28 15:24:4
frame,cam_timestamp,green_x,green_y,red_x,red_y
1237,95623451172279,253.333,236.833,266,202
1238,95623466888142,253.333,236.667,265.667,202.667
1239,95623481657925,253.333,236.167,265.5,202.5
1240,95623497315279,253,238,265.5,202
1241,95623512081120,254,235.5,265.5,201.5
1242,95623543593468,254,235.5,0,0
1243,95623559301339,253.091,234.636,266,200.5
1244,95623575739830,253.75,234.417,266,200.5
1245,95623590568257,254,236,266.5,199.5
1246,95623606248804,256,234,266.333,199.333
1247,95623623012375,254.615,232.385,267,198.5
1248,95623637744061,255.222,231.889,267.5,198
1249,95623654569597,255.833,231.167,268,196
1250,95623668296802,256.5,230.5,268.333,196.333
1251,95623701368049,257,232,269,195.5
1252,95623732514979,258.636,228.364,270.333,193.667
1253,95623762947570,260.182,226.545,271.667,192.667
1254,95623778492226,261,228,272.5,191.5
1255,95623794036504,262.2,224.7,273.5,190.5
1256,95623826078565,263,226,274.5,189.5
1257,95623857538101,265.167,221.833,276.5,187.5
1258,95623872273972,266.545,220.818,277.5,186.5
1259,95623887855132,267.375,220.375,278.5,185.5
1260,95623903312470,268.75,219,279.667,184.667
1261,95623919238960,269.833,218.5,281,184
1262,95623935421491,271.2,216.8,282,182.5
1263,95623966585134,272.5,216,283,181
1264,95623997001849,275.333,214.333,286,179
1265,95624013788478,276.714,213.143,287.333,178.333
1266,95624028992124,278.25,212.25,288.5,177.5
1267,95624044086150,280.167,210.5,289.5,176.5
1268,95624059298922,280.727,210.364,291,176
1269,95624090427060,282.5,209,292.333,174.333
1270,95624106813090,283.5,208.5,294,173.5
1271,95624123290191,285.667,208,295.333,172.333
1272,95624138967012,286.636,206.545,296.5,171.5
1273,95624153484372,288,206,297.667,170.667
1274,95624170179552,289.333,204.667,299,169.5
1275,95624184894093,292,203.5,300.5,169
1276,95624215799670,292.444,202.778,301.5,168.5
1277,95624232530166,293.571,202,303,168
1278,95624247918735,296,201.5,304.333,166.333
1279,95624277724575,296.083,200.333,306,165
1280,95624310361635,298.714,199.143,308.333,164.333
1281,95624326045206,299.909,198.364,309,163
1282,95624340818607,306,198,310.667,162.667
1283,95624356517676,302.5,197,311.5,162.5
1284,95624373179079,303.5,196.7,313,161.5
1285,95624387864190,306.286,196,314,161.5
1286,95624403550299,306.6,195.8,315.5,160.5
1287,95624420217345,306.625,195.25,316.5,160
1288,95624433925974,308.083,194.333,317.667,159.333
1289,95624450818686,310,193.5,318.333,159.333
1290,95624481416463,310.5,193.5,319.5,158.5
1291,95624497142613,311.857,193.214,320.333,158.333
1292,95624513758602,311.333,192.833,321,158.5
1293,95624528154813,309.5,190.5,320.75,155.75
1294,95624543690505,309.8,188.8,320,153
1295,95624559953037,308,185,0,0
1296,95624575134003,303.125,184.375,0,0
1297,95624606632851,300.6,182.3,0,0
1298,95624622794241,297.8,180.2,320,152
1299,95624637906627,296,180,319.5,151
1300,95624654384052,294.25,174.417,318.5,152
1301,95624670037680,294,171.5,317.5,153.5
1302,95624684762157,290.7,168.3,316.333,155.333
1303,95624701422696,290,166,316.333,156.333
1304,95624717068818,284.4,163.5,317.333,156.333
1305,95624746586622,281.667,162.333,317.333,155.667
1306,95624763111999,279.8,162.2,315.5,154.5
1307,95624777826459,277.333,162,314,154
1308,95624793418608,276.429,161.143,311.5,152.5
1309,95624809648605,274.3,161.5,309.333,151.333
1310,95624825673564,274,161.5,307.5,150.5
1311,95624841860550,270.375,161.75,304.5,149.5
1312,95624857752723,269.5,162.5,302.5,149
1313,95624888238072,267.5,162.5,300.667,148.333
1314,95624903828601,266.429,163.857,298.667,147.667
1315,95624918471997,264.286,163.857,297,147
1316,95624935187022,263.333,164.667,294.667,146.667
1317,95624950525830,261,165.5,292.5,146
1318,95624966227977,260.667,166.5,290.5,146
1319,95624981020224,260,168,288.667,145.667
1320,95625012346110,258.889,168.333,286.5,145.5
1321,95625027894681,255,170,284.333,145.333
1322,95625044494470,256.231,170.615,282.333,145.333
1323,95625059265603,256,171.5,280.333,145.333
1324,95625076379499,253.8,172.8,278.333,145.333
1325,95625090248562,253.833,173.5,276,145.5
1326,95625106625412,252.5,174.5,274,145.5
1327,95625138126771,251.75,176.5,271.667,145.667
1328,95625154627416,250.455,176.818,269.5,146.5
1329,95625169294680,249.6,178,267.5,146.5
1330,95625184024395,248.2,178.6,265.333,147.333
1331,95625199785996,246.75,180.667,263.5,148.5
1332,95625216480717,245.429,182.286,260.667,150.667
1333,95625246676653,243.833,183.5,257.5,152
1334,95625279146124,240.417,186.75,250,156.75
1335,95625294387678,237,187.5,246.5,160.5
1336,95625309987900,235.8,188.8,243.4,164.4
1337,95625324596196,233.75,191.75,240,169
1338,95625341505864,231,194,237.5,173.5
1339,95625356503716,231.75,195.75,234.25,177
1340,95625372752640,229.667,200.167,230.5,179.5
1341,95625403319340,227.75,206.5,228.5,180
1342,95625419047758,225.143,210.714,225.667,181.667
1343,95625434740455,223.5,214.5,222.667,184.667
1344,95625451261134,219.857,216.286,220,187.75
1345,95625480956355,217.8,220.2,217,191.667
1346,95625497119284,214.818,224.545,213.667,195.667
1347,95625513584829,211.5,228.5,211,199
1348,95625528358230,207.667,232,208.4,203.4
1349,95625543855123,202.4,234.7,0,0
1350,95625559811232,198.167,239.167,203,213
1351,95625575087157,194.7,242.4,200.333,216.333
1352,95625590723262,192.5,248.5,195.75,220
1353,95625606835296,190.667,254.444,190.8,223.8
1354,95625622021878,188.6,258,187.333,227.333
1355,95625653857740,186,262.5,184.5,231
1356,95625669564963,181,268.5,181.667,235
1357,95625685242351,178.182,272.455,179,240.5
1358,95625700957998,174.643,276.929,176.333,244.333
1359,95625716623857,172,284,173.2,249.4
1360,95625731273652,167.2,288.8,170,254.75
1361,95625763797852,164.7,292.4,166.667,260
1362,95625778528863,160.3,298.6,163.5,265.5
1363,95625794722707,156.636,302.364,160.5,271
1364,95625810440163,152.5,309,157,274.5
1365,95625826141419,149.2,314.8,152.2,279.2
1366,95625841247406,147,318,148.2,283.4
1367,95625857323098,142.357,324.071,144.2,288.4
1368,95625873053838,138.667,328.333,139.2,293.4
1369,95625904588056,132.545,334.818,134.75,298
1370,95625920224296,128.5,339.25,129.5,303
1371,95625934940079,122.818,344.545,124.5,307.5
1372,95625949697901,119,349,119.2,312.2
1373,95625966340593,112.5,353.75,114,316.5
1374,95625982091961,107.3,358.6,108.8,320.6
1375,95626012883301,101.111,362.778,104,324.75
1376,95626029555072,93.7333,366.533,99.4,328.2
1377,95626045062414,86.4,370.7,94.3333,332.333
1378,95626060777467,82,374,90.2,335.2
1379,95626075478724,74.5,375.25,85.8,337.8
1380,95626091109753,67.5,377.75,81,340.5
1381,95626106943174,57,378,77,342.5
1382,95626121817636,54.8,377.2,72.8,344.4
1383,95626137451068,48,380,68.25,345.75
1384,95626153427157,42.5,379,64,347.5
1385,95626183994802,36.625,381.125,59.25,348.75
1386,95626200700917,34,381.5,55.5,350
1387,95626215286074,28,382.455,51.5,351
1388,95626231042761,24.2308,382.615,48.6667,351.667
1389,95626246748337,19.1429,381.286,45.5,352.5
1390,95626279294812,14,380.545,42.2,352.6
1391,95626294314723,9,379.8,39.5,352.5
1392,95626309804623,8,378,36.5,351.5
1393,95626325291661,2.5,375.333,34.5,350.5
1394,95626341880029,0,374.5,31.6667,349.333
1395,95626356750900,0,0,29.5,347.5
1396,95626372815225,0,0,27.3333,344.667
1397,95626388291247,0,0,25,342
1398,95626419305202,0,0,22.6667,338.333
1399,95626434167055,0,0,20.6667,334.333
1400,95626450356957,0,0,19.25,330.25
1401,95626465791480,0,0,18,326
1402,95626481169195,0,0,17,321
1403,95626497573342,0,0,16.2,315.6
1404,95626513092402,0,0,16.4,309.8
1405,95626528100730,0,0,17,303.5
1406,95626558986759,0,0,18.25,297.75
1407,95626574674407,0,0,19.75,292.25
1408,95626590401097,0,0,21.75,286.25
1409,95626606026321,0,0,23.75,280.25
1410,95626623083814,0,0,26.5,273.5
1411,95626637724213,0,0,29,268
1412,95626669895037,0,0,32,262
1413,95626685287197,0,0,34.75,257.25
1414,95626716047973,1.14286,253.714,41.6667,247
1415,95626732729653,2.71429,249.714,45,241.75
1416,95626747696104,6.77778,245.111,48.5,237
1417,95626763505441,10.6364,238.818,52.8,231.8
1418,95626793989170,14.375,232.75,57,226.75
1419,95626810673442,19.2222,227.444,61.2,222.2
1420,95626826299935,22.6364,222.818,64.8,217.8
1421,95626841103144,26.9167,216.833,69.2,213.2
1422,95626856763954,32.0714,210.929,73.8,207.8
1423,95626872157842,36.1667,206.333,78,203.5
1424,95626888938693,40,202.583,82.2,199.2
1425,95626919730951,41,199,85.8,194.8
1426,95626935423027,47.4,193.4,89.5,191
1427,95626951102332,50.5,189.75,93.2,187.2
1428,95626966822245,54.1818,186.455,95.8,183.8
1429,95626981819233,56.6923,182.538,99,180.5
1430,95626996422642,58.7692,180.769,101,177.667
1431,95627013189912,60.6154,178.538,102.667,174.667
1432,95627027869272,62.0833,176.667,104.5,172
1433,95627045297259,63.5,174.7,105.5,170
1434,95627074775049,64.5455,172.818,106.5,167.5
1435,95627107116675,66.5556,170.333,108.5,162.5
1436,95627121647454,67.5,168.5,109.5,160.5
1437,95627138325300,70,165.5,110.5,157.5
1438,95627152771650,70,162.5,111.5,154.5
1439,95627184281838,70.5,160.75,112.667,151.667
1440,95627199930282,72.0833,156.417,114,148.2
1441,95627216893302,74,153.5,115.4,144.8
1442,95627230944345,74.3846,150.615,116.5,141.5
1443,95627246648733,76,146.333,117.4,137.8
1444,95627262296826,76.6154,142.385,118.6,134.2
1445,95627279227365,78,138.5,119.6,130.2
1446,95627293913799,78.4286,136.429,120.5,126.5
1447,95627326525614,78.3571,132.5,120.6,123.2
1448,95627341061496,78.3571,130.5,120.5,120.5
1449,95627355937416,78.0833,128.667,120.5,117.5
1450,95627372579595,77.5,126.5,119.5,115.5
1451,95627388070980,78,125.5,118.5,113.5
1452,95627403783981,75,126,117.667,111.667
1453,95627419309575,74.3333,125.556,116,109.75
1454,95627434916439,74.3333,125.667,114.5,108.5
1455,95627450028339,72.7143,125.857,112.5,107.5
1456,95627482155342,71.5,126.5,110.2,106.4
1457,95627497824495,70.3,127.5,108.2,105.6
1458,95627512651005,69.1111,128.556,105.5,105.5
1459,95627529306225,68,132,103.2,106.6
1460,95627543748471,66.6429,134.714,99.8,108
1461,95627576242863,64.6,136.9,96.8,109.4
1462,95627590881453,62.5,138.7,93.3333,110.333
1463,95627607499494,58.75,140.5,90.5,110.5
1464,95627622370257,54.8571,142,86.2,111.6
1465,95627637108207,50.7692,142.769,83.2,112.6
1466,95627652802875,47,143,79,113.5
1467,95627668531563,42.9286,144.786,74.8,115.4
1468,95627684818098,39.6667,145.667,71.8,116.4
1469,95627700793863,36,145.5,68,117.5
1470,95627732813703,30.5556,144.889,64.5,117.5
1471,95627746814472,28,144,61.5,117.5
1472,95627763093069,21.6,142.4,59,117.5
1473,95627777907105,17.6875,140.5,56.5,117.5
1474,95627793589704,14.4,138.6,54.5,117
1475,95627810910960,11.0769,136.538,52.5,117
1476,95627824746867,8.23077,134.769,50.5,116.5
1477,95627857459041,6.5,132,49,115.5
1478,95627872397898,5.8,128.8,49.5,114.5
1479,95627888944524,3.89474,123.211,49.5,112.5
1480,95627903575284,3.9,119.1,49.5,110.5
1481,95627920229343,4.81818,114.545,50.5,108.5
1482,95627934961326,5.66667,110.167,51.5,106.5
1483,95627949770502,6.92857,106.786,53.5,104.5
1484,95627965742325,8.83333,102.667,55.2,102.6
1485,95627997454095,10.7778,99.1111,57.5,100.5
1486,95628013157835,14.3636,94.3636,59.5,98.5
1487,95628028803660,16.8889,91.4444,61.5,96.5
1488,95628044513070,18.5,88.5,63.5,95
1489,95628059844777,20.7143,85.8571,65.6667,93.3333
1490,95628076197462,22.7143,82.6429,68.2,91.6
1491,95628106003032,25.5,82,69.8,90.4
1492,95628121686495,30,77.5,72.5,88.5
1493,95628137405436,30.4,74.6,74.6667,86.6667
1494,95628153031497,32.2308,72.7692,76.6667,85.3333
1495,95628168936495,32.5714,72.1429,77.3333,83.6667
1496,95628185458092,34.4444,70.5556,78.5,82.5
1497,95628200344461,34.3333,69.3333,79.6667,80.3333
1498,95628216500451,35,68.5385,80,79
1499,95628246592059,34.8333,67.1667,80.5,77.5
1500,95628263033574,34.4,67.5,80.5,76.5
1501,95628279033342,0,0,79.5,74.5
1502,95628294536121,34,67.5,79.6667,73.3333
1503,95628310254738,32.7143,67.8571,79.3333,71.6667
1504,95628325753305,34.4,66.4,80.5,69.5
1505,95628341446083,36,64.6429,82.6,67.2
1506,95628357566379,37.6667,62.6667,84.2,64.6
1507,95628388046571,38.3333,62,85.5,62
1508,95628403768752,40.9333,59,88,58.75
1509,95628419421273,44.3077,56.3846,91,55
1510,95628434095260,48.3077,52.3846,95.2,51.2
1511,95628450810852,52.8571,46.9286,99.5,47
1512,95628481320690,57.3333,42.8333,103.5,43
1513,95628497971320,61.5,38.5,108,38.75
1514,95628513088836,66,34.5833,112.2,34.4
1515,95628527824383,71,28.5455,117.2,30.2
1516,95628544268787,75.375,24.6875,122.286,25.7143
1517,95628558975957,80.6875,19.25,127,21.8333
1518,95628575675673,85.4737,14.7895,132,18
1519,95628590941959,92,11,136.2,14.6
1520,95628623469993,93.7059,8.52941,139.8,12
1521,95628652992414,100.545,4,147,7.6
1522,95628669274143,102.25,3,148.5,6.5
1523,95628685300236,103.667,4.66667,149.5,6.5
1524,95628700995066,104,6.5,149,6.75
1525,95628715721892,102.545,10.3636,148.25,7.5
1526,95628731469156,100.615,13.9231,146,9.25
1527,95628747050289,98.8571,18.8571,143.5,11.5
1528,95628778686999,98,25.5,140.8,14.4
1529,95628795034419,96,31.5,137,19
1530,95628809900943,94,42,133.8,23.6
1531,95628826311408,92.6111,47.7222,131,28.25
1532,95628840526989,92.6111,55.5,128.6,33.2
1533,95628871946133,93,64,127.333,37.1667
1534,95628888663993,94.6364,68.3636,126.4,41.8
1535,95628904314138,95,75.25,125.6,46.2
1536,95628919142916,96.5,80.5,125,50
1537,95628934730583,97.25,89.25,124.333,55.1667
1538,95628951289143,98.7857,93.5,123.429,61.2857
1539,95628967058277,100.588,101.647,123.4,66.8
1540,95628981573882,101.2,106.2,123.25,71
1541,95629012654284,103.8,110.8,123.5,74
1542,95629028495157,104.462,112.385,123.6,76.2
1543,95629045223196,105.2,114.2,123.5,78.5
1544,95629060927287,107.667,118.333,124.4,81.8
1545,95629075525593,110,122.5,124.5,85
1546,95629090325913,110.444,124.778,124.5,87.5
1547,95629106438298,110.889,128.444,124.4,89.8
1548,95629123076508,111.8,130.8,123.6,92.2
1549,95629154689323,112.25,132.75,123.6,94.2
1550,95629184265582,115.5,136.5,124.75,98
1551,95629201267725,118.167,138.667,125.5,100.5
1552,95629215929697,119.667,140.667,125.6,102.2
1553,95629232080395,120.583,142.333,125.75,103
1554,95629247498556,122,143.5,125.75,104
1555,95629262426451,121.5,144.5,126.5,105.5
1556,95629293987372,123.5,146.5,127.5,106.5
1557,95629309756938,126,147.5,128.5,107.5
1558,95629325257989,126.556,148.444,129.5,107
1559,95629341830373,127.75,148,130.5,107.5
1560,95629357663119,129.333,146.667,131.6,106.2
1561,95629372888581,129.667,144.667,133.333,104.333
1562,95629403814894,130.6,142.5,134.5,102
1563,95629418787231,131,142,135.75,100.25
1564,95629434251778,131.667,138.667,137.5,98.5
1565,95629450939884,132.7,136.7,139.4,96.8
1566,95629465768095,0,0,141,95.5
1567,95629481259588,134.917,134.667,143,94.5
1568,95629496942619,136.615,132.769,145.5,92.5
1569,95629512897945,138,130.5,148.4,90.8
1570,95629545364959,140.571,128.929,151.2,89.2
1571,95629560125427,142.556,126.778,154.5,87.5
1572,95629576157325,0,0,158,86
1573,95629591623087,148.308,124.385,161.2,84.6
1574,95629607388765,150.769,122.769,164.8,83.4
1575,95629623058647,155.25,121.5,168,82
1576,95629637880756,156.769,120.615,171.667,80.6667
1577,95629668748560,162,119.5,175.5,80.5
1578,95629684493421,164.25,118.5,179,79.5
1579,95629701067398,166.571,118.571,182.5,79
1580,95629716750753,170.692,116.538,185.833,78.1667
1581,95629730957100,174,116,189,77.1667
1582,95629762783242,175.75,114.5,191.833,76.1667
1583,95629779501102,0,0,194.5,75.5
1584,95629795110072,180.2,112.8,196.6,75.2
1585,95629809967065,181.5,114.5,198.8,75.4
1586,95629826572767,0,0,200.8,75.4
1587,95629840291278,184.375,114.5,203,76
1588,95629856837877,186.556,114.444,205,76.25
1589,95629872680694,188.4,114.3,207,76.25
1590,95629887727821,190.375,114.5,209.333,76.3333
1591,95629903557381,192.769,114.615,211.333,76.3333
1592,95629919511087,194.769,114.615,213.2,76.6
1593,95629949816427,196.6,114.6,214.667,76.6667
1594,95629966545330,198.357,114.286,216.667,76.6667
1595,95629982090202,200.357,114.286,218.5,76.5
1596,95629997746341,202.667,113,220.5,76
1597,95630013266481,206,113.5,222.5,75.5
1598,95630028280857,206.714,113.857,224.667,75.6667
1599,95630059174014,208.571,114.429,226.667,75.6667
1600,95630074931106,0,0,229,75.5
1601,95630090585571,0,0,231,75.75
1602,95630107228020,216,112.455,233.667,74.6667
1603,95630123115954,218.4,112.4,236.167,73.8333
1604,95630138872938,220.833,110.667,238.833,73.1667
1605,95630154045183,223,112,241.5,72
1606,95630185855854,226.4,108.4,244.5,70.5
1607,95630201197092,228.5,108,247.8,69.4
1608,95630217208983,232.308,106.385,250.8,68.4
1609,95630232834828,235.727,104.455,254.5,67
1610,95630247529200,238.769,102.769,257.8,65.4
1611,95630262254865,242.692,100.538,261,63.5
1612,95630278943835,246.636,98.4545,265,61.5
1613,95630309753049,250.429,96.5,269,59.5
1614,95630326405974,254.308,94.3846,274,57
1615,95630342085333,258.182,92.4545,278.25,55
1616,95630356797525,262.6,90,283,52.5
1617,95630373220950,266.833,86.6667,287.2,50.6
1618,95630389101054,270.786,84.9286,291.5,48.5
1619,95630402867193,275.611,83.1667,297,46.5
1620,95630434361424,281.667,81.6667,301,45
1621,95630451574383,285.667,80.3333,305.5,43.5
1622,95630466756348,292,77,310.6,41.6
1623,95630481547488,294.231,76.2308,315.4,40.4
1624,95630498261703,298.154,74.3846,320.5,38.5
1625,95630513155416,302.714,72.6429,325.5,36.5
1626,95630545185624,308.357,70.2857,330.25,34.75
1627,95630560085115,313,68.8182,334.8,33.4
1628,95630575552092,316.6,68,339.167,32.3333
1629,95630592056544,320.5,66.5,343.714,30.8571
1630,95630607020187,324.929,64.6429,348.2,29.6
1631,95630621698602,328.889,62.7778,351.8,28.4
1632,95630638260753,331.333,61.3333,357,26.8333
1633,95630652998298,336.714,60.6429,360,26.25
1634,95630669156853,340.125,60,364.8,25.4
1635,95630684903091,346,59.5,368.2,25
1636,95630717146923,348.556,58.8889,372,24.5
1637,95630732325567,352,58.4545,375.8,24.4
1638,95630746560264,354.444,58.3333,379.5,23.5
1639,95630763055644,358.714,58,383,23.1667
1640,95630778827505,362.5,56.8,387.2,22.6
1641,95630809451796,366.6,57,390.2,22.6
1642,95630825224683,371.667,57.3333,393.8,23.4
1643,95630841819531,372.917,58.5833,396.5,23.5
1644,95630857504344,376.5,60,399,24.5
1645,95630873272884,378.5,60.1667,401,25
1646,95630887905696,380.455,61.1818,403.4,25.8
1647,95630903704557,383.5,62.5,405.167,26.8333
1648,95630934104181,385.8,64.8,406.4,27.8
1649,95630950804329,388,68,407.333,29.3333
1650,95630966685729,389.667,68.8333,408.5,31.5
1651,95630982540264,392.214,70.9286,409.5,33.5
1652,95630997104172,394.818,74.4545,410,36
1653,95631013395837,397.167,76.6667,410.4,38.8
1654,95631028153362,400.5,81.75,410.5,41.5
1655,95631044943798,402.182,82.5455,410.4,44.8
1656,95631074950140,404.182,86.5455,409.75,48
1657,95631091727157,405.5,90.5,409.4,50.8
1658,95631107320305,406.818,94.4545,408.4,54.8
1659,95631122178756,407.8,96.2,407.25,57.75
1660,95631137893593,407,100.25,405.5,60.5
1661,95631153571062,406.5,102.286,403.25,63.75
1662,95631169386636,405.2,106.8,401.4,66.8
1663,95631199814070,405.5,107,398.833,71
1664,95631216509385,404.533,112.4,396.6,74.2
1665,95631232264533,403.667,117.667,394.4,77.8
1666,95631246916677,402.25,119.5,391.833,82
1667,95631262654680,401.5,126,389.571,86.7143
1668,95631278079834,401.5,127,387.5,92.5
1669,95631295352220,401.5,136,385.667,97.8333
1670,95631310828215,401.5,142,384.2,104.2
1671,95631326525448,402,144.5,382.333,110.167
1672,95631356158110,400.611,149.444,380.5,115.5
1673,95631372226026,398.667,155.111,377.833,121
1674,95631388534431,396.667,158.75,374.5,126.5
1675,95631404227128,394.818,162.545,371.667,131.833
1676,95631419903247,393.667,169.667,369.333,137.167
1677,95631435790722,392.308,173.154,366.714,143.286
1678,95631449767191,389.75,178.25,364.5,148.5
1679,95631481375902,387.75,182.167,362.167,154
1680,95631497234352,386.722,187.278,360,159.5
1681,95631513159789,385.5,194,358.429,164.286
1682,95631527859993,385.125,196.625,356.571,169.714
1683,95631543759402,384.5,200.286,355.429,175.286
1684,95631559436088,384.25,204.417,354.429,180.286
1685,95631590962179,383.2,208.2,353.429,185.286
1686,95631607558647,383.5,211,352.5,190.5
1687,95631623261442,383.5,215,351.571,195.714
1688,95631638520546,383.5,219,351,201
1689,95631653206494,382.5,224.5,350,205.5
1690,95631668890254,380.571,230.071,0,0
1691,95631684415227,380,235.5,0,0
1692,95631700754871,377.063,239.875,343,223
1693,95631731169696,375.5,248,342,227.5
1694,95631747573681,374.636,250.636,0,0
1695,95631763503519,373.2,256.8,0,0
1696,95631778192383,372.929,261.357,0,0
1697,95631793648236,372.474,265.632,337,250
1698,95631809402844,371.2,270.8,335.75,255
1699,95631826187313,371.5,276,335.429,259.286
1700,95631840868941,371.5,275,334.6,263.8
1701,95631873014574,372.385,280.385,335.333,268.5
1702,95631888272220,373.8,284.8,335.6,272.8
1703,95631903458181,374.3,286.7,336.5,277
1704,95631919106382,375.5,290.5,336.8,281.4
1705,95631934672017,375.8,293.4,337,285
1706,95631950998242,375.5,296.5,336.5,289
1707,95631965982621,375,299.25,336.5,293
1708,95631981651261,375.5,302.5,336,296
1709,95632012202571,375.5,305.5,335.6,299.8
1710,95632027853472,374.818,308.818,335.5,303
1711,95632043568201,374.167,311.333,335,306
1712,95632060136670,373.333,314.667,334.5,309.5
1713,95632075908072,373.5,317.5,333.8,312.4
1714,95632091633979,373.5,319.5,333.6,315.2
1715,95632107358995,373.667,321.333,333.5,318
1716,95632138347516,373,324,333.5,320.5
1717,95632153117191,373,327.333,333.75,323
1718,95632168720680,374,330,334,325.5
1719,95632185370473,374,332,334,328
1720,95632200917613,373.5,334,333.5,330.5
1721,95632216545564,373.667,334.333,333.5,333
1722,95632231539042,373.3,336.4,333.5,335.5
1723,95632263236745,373.5,338.5,334,338
1724,95632278915483,374.357,340.286,334.5,340.5
1725,95632294496994,374.533,342.4,335.333,342.667
1726,95632309080369,375.5,344.5,335.333,344.667
1727,95632325873208,375.5,346.5,336,347
1728,95632341020640,375.2,348.2,336.5,349.5
1729,95632357010985,376.6,350.7,336.5,351.5
1730,95632372958238,376.667,353.167,337.5,353.5
1731,95632402845240,378.182,354.545,338.5,355.5
1732,95632419479832,379.5,356.5,339.5,357.5
1733,95632435958337,380.357,358.5,340.6,358.8
1734,95632450487901,381.333,360.333,341.5,360.5
1735,95632466224959,382.467,362.4,342.667,362.333
1736,95632482421989,383.5,364.6,343.5,363.5
1737,95632497624015,384.4,366.4,344.5,364.5
1738,95632528120407,384.571,368.429,346,365.5
1739,95632544040660,385.333,368.667,346,366.25
1740,95632559326359,386.4,370.4,347,366.75
1741,95632574861943,387,374,347.5,367.5
1742,95632590577455,387.5,376,348.2,368.4
1743,95632623011421,387.5,376.5,348.5,369.5
1744,95632638817518,387.5,378.5,348.5,370.5
1745,95632670295954,390,381.5,349.667,371.333
1746,95632685918802,389.333,382.667,350.333,371.667
1747,95632700541030,390.5,382.833,352,372.25
1748,95632717126185,392.625,382.75,353.5,372.5
1749,95632746746967,393,386,354.5,372.5
1750,95632762359474,393.667,384.444,355,373.25
1751,95632778213847,393,386,355,373.333
1752,95632793898579,393.5,386.6,355.333,374.333
1753,95632810567218,394.625,386.75,355.667,374.333
1754,95632825286997,396,387.5,356.5,374.5
1755,95632841935953,395.5,386,357.5,374.5
1756,95632856750907,395.667,388.333,357.5,375
1757,95632872453891,396,389.5,356.5,375.5
1758,95632888192515,393.5,390.5,355.5,376.5
1759,95632919761617,391.5,392.5,354,377
1760,95632934679765,390.444,392.778,352.8,377.6
1761,95632951165533,389,396,352.333,377.667
1762,95632965827532,388.4,394.4,351.5,377.5
1763,95632982754777,387.333,394.667,350.5,377.5
1764,95632997435946,385.667,394.333,349.5,377.5
1765,95633028034290,384.364,394.545,348.4,377.2
1766,95633044698339,383.2,394.2,347.5,376.5
1767,95633060383530,382.714,395.143,346.5,376.5
1768,95633075267010,0,0,345.5,376.5
1769,95633091920367,382,395.5,345.2,376.4
1770,95633106628347,380,398,344.333,375.667
1771,95633138184300,378.417,396.083,343.333,375.667
1772,95633168682042,375.667,396.667,341.333,375.667
1773,95633184431034,374.444,396.778,340.5,375.5
1774,95633200318563,373,400,339.25,376
1775,95633216021439,372.6,398.7,338.5,376.5
1776,95633232417135,371.556,400.222,338.4,377.2
1777,95633247209247,371.7,400.7,338.333,377.667
1778,95633262467649,371,404,338,378.5
1779,95633278872984,370.692,402.615,337.6,378.8
1780,95633309673045,370.286,403.143,338,380
1781,95633326150821,369.545,404,337,379.333
1782,95633340874704,369.5,404.8,336.5,380
1783,95633356685526,368.75,404.625,336.5,380.5
1784,95633372345499,368.556,406.222,336.333,380.667
1785,95633388261405,368.917,406.583,337,381
1786,95633403971409,368.667,406.867,337,381.5
1787,95633434422387,368.714,407.143,336.5,381.5
1788,95633450228727,370,408,336.333,381.667
1789,95633466151464,367.167,408.167,335.6,381.8
1790,95633482129038,366.333,408.333,335.4,382.2
1791,95633496834048,365.333,408.667,334.5,382
1792,95633512982262,364.182,408.545,333.5,382.5
1793,95633543572722,362.6,410.4,332.5,382.5
1794,95633559286533,360.429,410.929,331.333,382.667
1795,95633575947450,358.923,412.154,330.2,383.4
1796,95633592016581,358.3,412.7,329.4,384.2
1797,95633607788523,357,414.5,328.75,385
1798,95633638325388,356.5,416,328.5,385.5
1799,95633668661157,354.429,419.143,327.5,388.5
1800,95633685299448,353,422,326.5,389.5
1801,95633700489486,352.583,422.75,326.25,391
1802,95633716664673,351.5,424.5,325.75,392
1803,95633732722140,350.75,426,325.25,393
1804,95633748515952,349.667,427.333,324.5,394.5
1805,95633764142256,347.333,429.667,323.5,396
1806,95633793573552,346.286,431.286,321.667,396.333
1807,95633809276671,344.231,432.231,320.5,397.5
1808,95633824981329,342.286,433.857,319.667,398.333
1809,95633856506583,340,435.5,317.667,399.333
1810,95633872151301,336.462,436.154,316.5,399.5
1811,95633887939578,334,437.6,314.5,399.5
1812,95633903941101,331.667,437.333,313.333,399.667
1813,95633918655696,329.25,438.5,311.5,400.5
1814,95633950404024,327.667,439.333,310.5,401.5
1815,95633966997279,325.727,440.909,309.333,401.667
1816,95633981751240,326,441,308.5,402.5
1817,95633997238440,321.4,441.6,306.667,402.667
1818,95634013335894,318.769,442.615,305.5,402.5
1819,95634028029699,316.615,442.769,303.5,402.5
1820,95634059622264,314.714,443.143,302.5,402.5
1821,95634076236174,312.286,443.857,301.6,402.8
1822,95634091989972,310.4,444.4,300.5,403.5
1823,95634106745607,306.917,444.333,298.6,402.8
1824,95634123371343,306,444,296.75,402
1825,95634138948939,300.556,442.778,295.333,401.667
1826,95634153030465,298.3,442.7,294,401.5
