Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-29 19:44:28
frame,cam_timestamp,sys_timestamp, green_x,green_y,red_x,red_y
237,6309471768849,720696302390471,303.056,210.333,318.667,176.667
238,6309491777658,720696322448985,303.167,210.222,319,176.5
239,6309511788708,720696342462444,303.105,210.474,319,176.5
240,6309531798192,720696362457654,303.2,210.6,319,176.5
241,6309551809296,720696390422431,303.222,210.5,319,176.5
242,6309571818132,720696420813039,303.389,210.222,319,176.5
243,6309591829020,720696436788105,303.188,210.5,319,176.5
244,6309611837856,720696452208255,303.25,210.438,319,176.5
245,6309631846638,720696467939227,303.133,210.333,319,176.5
246,6309651857472,720696484589830,303.368,210.158,319,176.5
247,6309671870196,720696502582381,303.133,210.333,319,176.5
248,6309691881354,720696529851091,303,210.286,319,176.5
249,6309711891000,720696546517377,303.385,210.615,319,176
250,6309731902158,720696562604224,303.071,210.357,319,176.5
251,6309751915071,720696582533562,303.071,210.357,319,176
252,6309771926013,720696609320927,303.273,210.545,319.5,176.5
253,6309791934795,720696639663058,303.545,210.455,319.5,176.5
254,6309811945575,720696656102645,303,209.727,319.5,176.5
255,6309831959406,720696671993019,303.059,209.824,319.5,177
256,6309851972616,720696687692053,303.059,209.824,319.5,177
257,6309871984071,720696702604053,302.556,209.722,320,177
258,6309891992691,720696722619224,303,209.55,319.5,177
259,6309912003795,720696742713953,302.941,209.471,320,177
260,6309932017599,720696765124157,302.882,209.824,320,177
261,6309952029378,720696782675286,302.882,209.647,0,0
262,6309972043128,720696802811933,302.778,209.944,0,0
263,6309992054286,720696827965062,302.733,210.133,0,0
264,6310012063068,720696843640998,302.944,210.167,0,0
265,6310032071904,720696862734826,302.842,209.737,0,0
266,6310052082495,720696882675286,303.048,209.714,0,0
267,6310072095759,720696904670016,302.955,209.318,0,0
268,6310092106539,720696936104013,303,209.5,320,178
269,6310112119344,720696952758608,302.87,209.13,320,178
270,6310132130421,720696968481881,302.762,209.143,320,178
271,6310152140040,720696984121032,302.727,208.864,320,178
272,6310172151198,720697014547284,302.857,208.905,320,178
273,6310192160007,720697045917121,302.85,209.5,320,178
274,6310212168816,720697062055867,302.737,209.158,320,177.5
275,6310232179407,720697078265903,302.842,209.316,320,177.5
276,6310252188540,720697093929577,302.5,209.273,320,177.5
277,6310272199968,720697109637166,302.429,209.19,320,177.5
278,6310292209128,720697123320140,302.45,209.3,320,177.5
279,6
