frame,timestamp,framerate
497,366882489916506,37.0061
498,366882504931719,66.5991
499,366882520509072,64.1958
500,366882553792431,30.045
501,366882569614836,63.2015
502,366882583342932,72.8433
503,366882599958273,60.1853
504,366882629421699,33.9404
505,366882645675807,61.5229
506,366882663475962,56.1793
507,366882692000598,35.0574
508,366882723380916,31.8671
509,366882755831838,30.8158
510,366882786500004,32.6071
511,366882817663890,32.0884
512,366882832417527,67.7799
513,366882848710758,61.3752
514,366882864992649,61.4179
515,366882896146464,32.0988
516,366882926516658,32.927
517,366882958310022,31.4531
518,366882972725079,69.3719
519,366882990030351,57.7859
520,366883005348531,65.2819
521,366883037770914,30.8429
522,366883051326696,73.7693
523,366883074466182,43.2162
524,366883099488054,39.965
525,366883114825944,65.198
526,366883131359421,60.4833
527,366883147094184,63.5535
528,366883177288095,33.1193
529,366883207746768,32.8314
530,366883240103541,30.9054
531,366883270608708,32.7813
532,366883301981898,31.8743
533,366883325409771,42.6842
534,366883348794174,42.7635
535,366883363943712,66.0086
536,366883379297748,65.1295
537,366883394856201,64.2737
538,366883412242662,57.516
539,366883428721599,60.6835
540,366883457850549,34.3301
541,366883475292252,57.3339
542,366883503822180,35.0509
543,366883520430501,60.2108
544,366883536809835,61.0525
545,366883567728993,32.3424
546,366883582387293,68.2207
547,366883599138093,59.6986
548,366883630587963,31.7966
549,366883660860849,33.0329
550,366883691895729,32.2218
551,366883707723804,63.1789
552,366883724305557,60.3073
553,366883740496647,61.7624
554,366883756575336,62.1941
555,366883785726453,34.304
556,366883802729811,58.8119
557,366883816721967,71.4686
558,366883832764044,62.3361
559,366883849767402,58.8119
560,366883879353111,33.8001
561,366883896506481,58.2976
562,366883913310012,59.5113
563,366883943093847,33.5753
564,366883975526706,30.8329
565,366883992015687,60.6466
566,366884006352957,69.7483
567,366884020928988,68.6058
568,366884036798373,63.0144
569,366884051513076,67.9592
570,366884083044324,31.7146
571,366884114210181,32.0864
572,366884145653598,31.8032
573,366884176758813,32.1489
574,366884193918933,58.2747
575,366884223331437,33.9991
576,366884255066103,31.5113
577,366884289196155,29.2997
578,366884316590166,36.5043
579,366884333217765,60.141
580,366884355301227,45.2828
581,366884380636839,39.4701
582,366884396232012,64.1224
583,366884427443094,32.0399
584,366884442009216,68.6525
585,366884457812235,63.279
586,366884490201111,30.8748
587,366884519780448,33.8074
588,366884537171472,57.5009
589,366884566362360,34.2573
590,366884599208508,30.445
591,366884629329060,33.1999
592,366884646102594,59.6177
593,366884661996117,62.9187
594,366884693162028,32.0863
595,366884708264532,66.2142
596,366884724518964,61.5217
597,366884738607051,70.982
598,366884770854852,31.0099
599,366884802318330,31.7829
600,366884833621239,31.9459
601,366884865028935,31.8393
602,366884879418801,69.4934
603,366884910261144,32.423
604,366884942653368,30.8716
605,366884959026951,61.074
606,366884973092898,71.0937
607,366885004209048,32.1377
608,366885022113342,55.8525
609,366885044468478,44.7324
610,366885068083731,42.3455
611,366885087200406,52.3104
612,366885114183207,37.0606
613,366885145510902,31.9206
614,366885162582435,58.577
615,366885192542067,33.3782
616,366885222943338,32.8934
617,366885254468511,31.7207
618,366885270989568,60.5288
619,366885301531860,32.7415
620,366885318138264,60.2177
621,366885334892466,59.6865
622,366885348451893,73.7494
623,366885365315796,59.2983
624,366885395391879,33.249
625,366885426054429,32.6131
626,366885458259516,31.051
627,366885488786202,32.7582
628,366885521206452,30.8449
629,366885538067925,59.3068
630,366885553232853,65.9416
631,366885567902142,68.1696
632,366885584882685,58.8909
633,366885614902419,33.3114
634,366885645335199,32.8593
635,366885676360953,32.2313
636,366885707897007,31.7097
637,366885724144149,61.5493
638,366885739757088,64.0494
639,366885754036470,70.031
640,366885770434515,60.9829
641,366885801955854,31.7245
642,366885816631812,68.1387
643,366885833802570,58.2385
644,366885848789055,66.7268
645,366885865780128,58.8544
646,366885895230351,33.9556
647,366885926730009,31.7464
648,366885958209012,31.7672
649,366885989640765,31.815
650,366886006023609,61.0395
651,366886021837806,63.2343
652,366886036945278,66.1924
653,366886051705098,67.7515
654,366886067579802,62.9933
655,366886098542052,32.2974
656,366886128977397,32.8565
657,366886160300259,31.9256
658,366886177455465,58.2913
659,366886193932188,60.6917
660,366886224169623,33.0716
661,366886239610194,64.7644
662,366886255653756,62.3303
663,366886270575792,67.015
664,366886302153480,31.6679
665,366886316872989,67.937
666,366886333727469,59.3314
667,366886350379962,60.0511
668,366886380409200,33.3009
669,366886410967098,32.7248
670,366886443180447,31.043
671,366886472740884,33.829
672,366886489403988,60.0128
673,366886520548758,32.1081
674,366886551187116,32.6388
675,366886582233336,32.21
676,366886613885355,31.5936
677,366886629951327,62.2434
678,366886646075322,62.0194
679,366886661669604,64.1261
680,366886676651121,66.7489
681,366886708776045,31.1285
682,366886724984172,61.6974
683,366886739216925,70.2605
684,366886753718274,68.9591
